region,wavelength_source,fft_confidence,incip_real,l0_m,Qr_m2s,t0_years,intermittency_frac,modern_used,W_modern_l0,age_power_years,age_linear_years,age_geomean_years,age_floor_years,flagged_W_gt_5000,linear_unphysical
Karakum,fft,high,28.03729267,0.6455891839554214,1.59e-06,0.0124645408741213,0.07531173966,897.4,1390.0480712854792,3755594778.10061,2564436.6639082623,98137581.70926987,190705.01130433154,False,False
Karakum,physics_colI,,27.53372733,0.6339940438416726,1.68e-06,0.011796797613007658,0.07318278589,711.3611955,1122.0313540952577,1270764854.5090837,1974618.839992956,50092676.340105295,185739.25094172516,False,False
Karakum,physics_colI,,28.27763769,0.6511233896704967,1.56e-06,0.012704243583239013,0.07086374696,3618.230411,5556.90437235102,3800057204102.8086,11821659.781622566,6702460997.097056,206572.8298495675,True,False
Karakum,fft,high,27.13569111,0.6248288265905271,1.74e-06,0.011390011488421186,0.07934154501,447.0,715.3959308169616,122739016.00893994,1051815.244284737,11362163.883112732,165413.9025873663,False,False
Karakum,fft,high,27.9057031,0.6425591908632481,1.61e-06,0.012309701857051469,0.05926855231,421.7,656.2819519139798,116012748.86224735,1373096.2814575783,12621278.622406833,239315.98834093558,False,False
LencoisMaranhensesBrazil,fft,high,37.56454334,0.8649645016003131,1.47e-06,0.013482054414865895,0.2263534063,297.6,344.0603625344112,1373308.5862530537,168634.18286040693,481234.6322304375,68630.5596455368,False,False
LutDesert,fft,high,17.74860163,0.4086808729190172,2.63e-06,0.00753559695431668,0.08519616788,1428.4,3495.147668148998,190128391728.69717,3624678.675079568,830153194.9141575,101916.87537373154,False,False
LutDesert,fft,high,17.46615879,0.40217731907250914,2.76e-06,0.007180659416613358,0.09260948905,1271.7,3162.0380854215286,101661652282.09535,2864773.43902089,539664341.2573451,89342.34334743608,False,False
LutDesert,fft,high,18.19035296,0.41885267816436017,2.45e-06,0.008089232648919538,0.1191833942,1132.2,2703.0983900160677,41037766619.254486,2130575.9840757945,295692543.0224626,78206.00037270584,False,False
LutDesert,fft,high,18.12028894,0.4172393778350871,2.48e-06,0.00799137902816648,0.1208561436,1347.7,3230.0402876467606,96296962439.9026,2497498.9367807475,490409585.25386953,76190.61803319844,False,False
LutDesert,fft,high,18.48123496,0.4255505528563862,2.34e-06,0.008469495722159345,0.07147201946,1199.9,2819.6415019226624,88246512588.3696,3887059.8814785825,585678648.0337542,136543.17548667634,False,False
LutDesert,fft,high,18.60722706,0.42845165810863706,2.29e-06,0.008654419209542736,0.1602417883,1271.7,2968.1294865652058,51814672006.37211,1868674.2751702871,311166747.3472922,62231.553729471656,False,False
Namib,fft,high,28.73726635,0.6617068398996062,1.01e-06,0.01962239602955729,0.07432329684,711.4,1075.098453127571,1685559178.3789892,3084101.294227538,72100175.05898128,304211.4595917715,False,False
Namib,fft,high,26.59035664,0.6122719067903934,1.26e-06,0.015729063484010212,0.1062956204,297.6,486.0585578065418,18777077.838327385,673336.0856154673,3555739.598305295,170504.55803523402,False,False
Namib,fft,high,26.47971093,0.6097241688733335,1.28e-06,0.015483296867072551,0.1189172749,1700.3,2788.6380215858344,91810827872.74225,4222017.668295194,622596930.139819,150026.15932684307,False,False
Namib,fft,high,22.36232167,0.5149167991434295,2.04e-06,0.009715009798947483,0.2058622263,421.7,818.9672597621659,78642671.09008989,404939.5336770631,5643184.0797850685,54376.97911531974,False,False
Namib,fft,high,21.64913198,0.4984948301825969,2.24e-06,0.008847598209755742,0.2462743309,235.9,473.22456666920834,3994715.8176496257,157892.7586424231,794189.3353862304,41395.65352800615,False,False
Namib,fft,low,24.96838309,0.5749242001888138,1.5e-06,0.013212413326568577,0.046114659370000005,447.0,777.4937980575498,369432406.2846733,2314622.5904082013,29242034.69691132,330135.0577232231,False,False
Namib,fft,low,22.42094366,0.5162666342766353,2.03e-06,0.009762866990075303,0.1579987835,473.7,917.5491278140076,180452056.40197888,603955.5304352707,10439588.949876932,71198.71055796694,False,False
Namib,fft,high,21.87145392,0.503614034861498,2.17e-06,0.00913300460361883,0.18936283450000002,157.1,311.9452380694772,685594.418921681,117799.15523820241,284187.33853745187,55573.45911880221,False,False
RegistanDesert,fft,high,18.96120323,0.43660234474659787,1.73e-06,0.011455849705117262,0.20757299270000001,62.0,142.00565055596422,16131.370500245368,21251.06483187078,18515.096551939503,63592.36248527686,False,False
RegistanDesert,fft,low,19.56868307,0.450590229339842,1.59e-06,0.0124645408741213,0.1578086983,43.8,97.20583614112363,3555.136476499728,-12425.493320748978,,91010.99190303108,False,True
RegistanDesert,fft,low,21.4127269,0.4930513458748762,1.24e-06,0.01598275805633296,0.07873327251000001,46.4,94.10784574102983,7787.075732331164,-39548.27650734173,,233906.30112125588,False,True
RegistanDesert,fft,low,19.15347109,0.4410295215178797,1.69e-06,0.011726994076836014,0.1094890511,58.5,132.64418172883776,22358.576102784853,29103.13293529325,25508.912414354683,123414.02398366293,False,False
RegistanDesert,fft,high,19.61670164,0.45169590918510666,1.58e-06,0.0125434303733246,0.07766879562,1700.3,3764.258133458567,500635263911.5858,7144390.063039979,1891225424.0828435,186087.9500748785,False,False
RegistanDesert,fft,high,20.42240307,0.4702480616638652,1.41e-06,0.014055758858051678,0.05919251825,1802.0,3832.020048363486,803866369874.9631,10699483.286806222,2932738445.429929,273612.52888706594,False,False
RegistanDesert,fft,high,20.96931334,0.4828412659743489,1.31e-06,0.015128717549506005,0.0514370438,846.8,1753.7854770784784,21020699155.46305,5852458.756099551,350746026.1096684,338902.3755579468,False,False
RegistanDesert,fft,high,18.98983391,0.43726159731976333,1.73e-06,0.011455849705117262,0.1178527981,799.0,1827.281437239279,8507643940.971684,2020683.3131077592,131115422.98823513,112004.61259079879,False,False
RegistanDesert,fft,high,19.04654363,0.43856740035460173,1.71e-06,0.011589836251375945,0.1063716545,1008.0,2298.392445915921,29585225073.534386,2886402.239570179,292223989.27952075,125545.13406990498,False,False
RegistanDesert,fft,high,20.15824201,0.46416546570264106,1.46e-06,0.01357439725332388,0.03801703163,1132.2,2439.2163649790414,130028748866.56487,10067806.114068963,1144160929.6089163,411425.16271507327,False,False
RegistanDesert,fft,high,19.79413485,0.4557815019917566,1.54e-06,0.012869233759644718,0.029691301700000002,502.0,1101.4049447076493,3117888978.3739533,5201239.644888756,127345544.73039214,499426.92321308557,False,False
RegistanDesert,fft,high,21.40616859,0.4929003336480232,1.24e-06,0.01598275805633296,0.01486465937,1199.9,2434.3663781263344,387728157500.4323,30254078.583084352,3424961042.974443,1238925.7022030207,False,False
RegistanDesert,fft,high,18.37230373,0.4230422927076377,1.89e-06,0.010486042322673474,0.173091545,1700.3,4019.219896709165,259521280530.98047,2866972.884586374,862577807.6529993,69804.63344751281,False,False
RegistanDesert,physics_colI,,18.17262411,0.41844445209422276,1.95e-06,0.010163394866591215,0.18658759119999999,375.4685011,897.2959235589395,142478090.9135357,519043.3805454651,8599552.893111693,62763.12223819905,False,False
RegistanDesert,physics_colI,,18.69366922,0.430442082939971,1.8e-06,0.011010344438807149,0.17001216549999998,315.4184887,732.7780001101518,62336272.23228348,488129.02114232816,5516171.094736477,74622.43308799043,False,False
RegistanDesert,fft,high,20.57716677,0.473811664325681,1.38e-06,0.014361318833226716,0.06595954988,2024.0,4271.739495650693,1260000758710.3066,10969595.518066777,3717754520.609089,250879.47940786407,False,False
RegistanDesert,fft,high,18.27544327,0.4208119751778765,1.92e-06,0.010322197911381701,0.1560979319,1428.4,3394.390094046677,123032731258.8129,2629197.871097807,568750731.9564692,76194.4838675188,False,False
RegistanDesert,fft,high,20.41931863,0.47017703907527225,1.41e-06,0.014055758858051678,0.07143400243,1604.3,3412.1189821503854,375631369629.41077,7865669.226621465,1718892697.2466109,226724.1657843125,False,False
RegistanDesert,fft,high,20.32450093,0.46799375831817447,1.43e-06,0.013859174818078926,0.07979774939,1271.7,2717.343933325304,107772058626.1872,5481907.346535381,768632838.1835747,200122.18191623708,False,False
RegistanDesert,fft,high,22.08945421,0.5086337288447811,1.14e-06,0.017384754377063914,0.03919555961,2024.0,3979.2878160025853,1808693948634.0925,20775918.323232375,6130030811.386396,511069.76498045615,False,False
RegistanDesert,fft,high,20.80120651,0.47897042321950767,1.34e-06,0.014790014917800645,0.0670620438,2409.3,5030.164459436445,2859425512909.705,13136320.786828857,6128811532.721864,254120.86570636946,True,False
RegistanDesert,physics_colI,,20.89617171,0.48115710032466785,1.32e-06,0.015014106052918837,0.04626672749,3414.030779,7095.459625757019,22983868618123.652,27443102.13991118,25114709913.862564,373920.43127173994,True,False
RegistanDesert,physics_colI,,21.51762927,0.4954668371364756,1.22e-06,0.016244770483485955,0.0364203163,2868.012698,5788.505875742417,11565520665061.92,30662573.508295745,18831585901.197346,513947.0358237845,True,False
RubAlKhali,fft,high,20.33280737,0.468185023141219,9.8e-07,0.020223081622298845,0.028740875909999998,2024.0,4323.077202299783,4319263999429.0767,35887738.21024331,12450245606.912308,810766.5716602674,False,False
RubAlKhali,fft,high,20.42589565,0.47032848212024225,9.68e-07,0.020473780981252958,0.03147810219,1604.3,3411.02029961658,1239686045859.796,25991500.148120657,5676380893.191364,749441.9710408647,False,False
RubAlKhali,fft,high,20.43265091,0.4704840293352368,9.67e-07,0.020494953453829227,0.03630626521,1347.7,2864.4968074776357,454437155204.8883,18823312.483281553,2924724359.0525126,650449.9125687822,False,False
RubAlKhali,fft,high,20.24880186,0.4662507048285708,9.92e-07,0.019978447570416197,0.032010340629999995,1513.8,3246.7511240687304,932379112031.2528,23699750.065645613,4700760781.14695,719150.7566591756,False,False
RubAlKhali,fft,high,20.49398173,0.4718962382279122,9.59e-07,0.020665922825706846,0.02661192214,2024.0,4289.078479626419,4584753658469.612,39287849.18316664,13421069639.783768,894802.2308752852,False,False
RubAlKhali,fft,high,21.17935366,0.4876776729834903,8.73e-07,0.02270174111094257,0.020453163019999998,2409.3,4940.353297825804,13166392829321.338,64905209.188294336,29232986177.302517,1278931.2107422152,False,False
RubAlKhali,fft,high,21.23612235,0.488984833866771,8.67e-07,0.02285884658575878,0.03045164234,1700.3,3477.2039585654397,1573111771606.4019,30598995.68054754,6937985320.278703,864952.1683216129,False,False
RubAlKhali,fft,high,20.3219297,0.46793455294849057,9.82e-07,0.020181894083353222,0.05155109489,1604.3,3428.4709045125774,765217420884.8549,15727359.737986367,3469128082.966992,451099.68936976907,False,False
RubAlKhali,fft,high,20.98806971,0.4832731518110019,8.96e-07,0.022118995524389357,0.012127433089999999,1428.4,2955.678366669576,1713862258160.2957,62830679.18656105,10377048217.697777,2101575.5764474683,False,False
RubAlKhali,fft,high,21.34030256,0.49138369660825715,8.55e-07,0.02317967250275189,0.012127433089999999,1909.8,3886.5758330654144,6938054645713.183,87384332.03959186,24622698285.724773,2202352.884791733,False,False
RubAlKhali,fft,high,21.53067891,0.49576731930277,8.33e-07,0.023791860732116286,0.01429440389,2553.4,5150.399997303198,24248502953026.715,101561728.23588124,49625798402.06365,1917833.317428133,True,False
RubAlKhali,fft,high,19.78511483,0.4555738062124387,1.06e-06,0.01869681131118195,0.01585310219,1271.7,2791.4247541417985,835737266609.4845,38283043.69025534,5656373952.558783,1358944.7028483301,False,False
RubAlKhali,fft,high,19.8651143,0.45741588109327863,1.05e-06,0.018874876180812253,0.014598540149999999,2024.0,4424.857298706809,8902664542278.775,67536871.96553667,24520565151.399036,1489783.5748911926,False,False
RubAlKhali,fft,high,19.86701355,0.45745961339197305,1.05e-06,0.018874876180812253,0.00977037713,1802.0,3939.1455491306097,7493282432839.049,89551306.60854924,25904309152.101032,2225980.1278376654,False,False
RubAlKhali,fft,high,21.39766553,0.49270454143544634,8.48e-07,0.023371014138977436,0.02984336983,1700.3,3450.952562861188,1580887578658.345,31673347.104640543,7076157220.713831,902356.59409168,False,False
RubAlKhali,fft,high,19.55506508,0.45027666029611546,1.09e-06,0.018182220174176943,0.01794403893,1428.4,3172.2719073661096,1349899798506.7751,37563153.71533831,7120849221.238588,1167549.2488387947,False,False
RubAlKhali,fft,low,19.85601098,0.4572062672407838,1.05e-06,0.018874876180812253,0.01448448905,1199.9,2624.417218165741,681006687942.7028,39664654.93675425,5197296921.176352,1501514.154747461,False,False
RubAlKhali,fft,high,21.94249931,0.5052499323032996,7.89e-07,0.02511865651438893,0.01836222628,1132.2,2240.8711562584526,327766347462.97833,35286408.02190804,3400837701.571355,1576229.935619308,False,False
RubAlKhali,fft,high,20.38245714,0.46932826314214,9.74e-07,0.020347659127159003,0.050866788319999995,799.0,1702.4331640517805,24688649618.918247,7710929.884258188,436316910.2252355,460923.27079178795,False,False
RubAlKhali,physics_colI,,19.84458059,0.45694307006838747,1.05e-06,0.018874876180812253,0.05926855231,473.6839381,1036.636660293605,1698570469.581678,3571868.625496063,77891402.40419933,366951.18212276784,False,False
RubAlKhali,fft,high,20.67490241,0.4760621338276267,9.35e-07,0.021196385015885416,0.01589111922,1132.2,2378.2609864323904,428702004916.85077,36625367.79158461,3962495249.595812,1536936.1042260285,False,False
RubAlKhali,fft,high,21.73859052,0.5005547104469363,8.1e-07,0.024467432086238108,0.01482664234,1199.9,2397.140562174774,551497288536.4427,45689921.33375268,5019747775.437325,1901490.1468496316,False,False
RubAlKhali,fft,high,20.20983306,0.46535340578875867,9.97e-07,0.019878254754115213,0.024406934310000003,2273.3,4885.104464093975,9139570248217.373,47081431.52050261,20743771372.830673,938455.1434316717,False,False
RubAlKhali,fft,high,20.12112132,0.4633107214073545,1.01e-06,0.01962239602955729,0.019236618,2553.4,5511.204213543304,20758060763324.46,66698763.76681238,37209366980.776695,1175362.4578586991,True,False
RubAlKhali,physics_colI,,21.44472568,0.49378815261691494,8.43e-07,0.023509632253680742,0.0237986618,473.6839381,959.2857495458949,3593231822.6747804,10154646.352141982,191018319.59402466,1138260.8468416813,False,False
RubAlKhali,physics_colI,,21.09089213,0.48564074995970435,8.84e-07,0.022419253382186498,0.02957725061,563.8648481,1161.073999961466,7074482973.000823,9643483.551512994,261194678.7084151,873397.2965927144,False,False
RubAlKhali,physics_colI,,20.7052288,0.47676043196942136,9.31e-07,0.021287454339261942,0.0320863747,597.5906703,1253.4401561628097,9034827180.179096,9182490.799550703,288031625.7939832,764454.3876836841,False,False
RubAlKhali,physics_colI,,19.76680264,0.4551521481038016,1.06e-06,0.01869681131118195,0.015206812649999998,473.6839381,1040.715593836925,6686074093.203559,13850739.394258441,304314097.3331096,1416699.8529316243,False,False
RubAlKhali,physics_colI,,21.29158033,0.49026181422551746,8.6e-07,0.02304490696494519,0.01516879562,532.0423875,1085.2209412647908,10158493015.213823,17933198.49372256,426818780.7945237,1750541.2880417875,False,False
RubAlKhali,physics_colI,,21.12740557,0.48648151166271386,8.8e-07,0.022521159079378256,0.02311435523,532.0423875,1093.6538691502717,6768731924.247152,11600665.40789306,280217405.39965636,1122683.7948397014,False,False
RubAlKhali,physics_colI,,21.00796215,0.48373119689608324,8.94e-07,0.022168478735853318,0.04052615572,473.6839381,979.2296654411527,2202428627.11793,5755128.663993611,112584457.72985938,630302.4305544759,False,False
RubAlKhali,fft,high,19.57052133,0.4506325572773952,1.09e-06,0.018182220174176943,0.04755930657,421.7,935.7956791843932,1230437111.8253145,3821191.1451624115,68569201.51486456,440514.1850211713,False,False
RubAlKhali,fft,high,19.54905913,0.45013836675953856,1.09e-06,0.018182220174176943,0.041590632599999997,1513.8,3362.965949553604,776890474455.6676,17215678.913057912,3657143278.413083,503732.3999216013,False,False
RubAlKhali,fft,high,19.55245868,0.45021664509889703,1.09e-06,0.018182220174176943,0.03550790754,2145.0,4764.372937674967,5078546325807.381,28852556.581776295,12104918224.36358,590024.8881254011,False,False
RubAlKhali,fft,high,19.3340432,0.4451873909139054,1.13e-06,0.01753860176093174,0.026041666669999998,1513.8,3400.3658479463834,1263986045972.3357,26826495.00536423,5823084693.624759,776023.1735474826,False,False
RubAlKhali,physics_colI,,19.23089673,0.44281233116120566,1.14e-06,0.017384754377063914,0.02208789538,421.7266867,952.3824361306473,2762640331.7151823,8024913.4109592065,148895767.05748877,906906.9322149315,False,False
RubAlKhali,physics_colI,,19.28658092,0.44409452025144486,1.14e-06,0.017384754377063914,0.015625,4307.076464,9698.558004186467,368523446621409.4,129155446.99826555,218166932594.58362,1282026.5880422501,True,False
RubAlKhali,physics_colI,,19.53423017,0.4497969138133505,1.1e-06,0.018016927263502607,0.012127433089999999,532.0423875,1182.8502400991981,15197589228.619396,19292562.907851648,541479866.8841052,1711828.8331790292,False,False
RubAlKhali,fft,high,20.19066107,0.4649119498491791,1e-06,0.019818619989852865,0.01817214112,1909.8,4107.874621462308,5203236860401.71,52783077.18928179,16572352061.08957,1256654.262626736,False,False
RubAlKhali,fft,high,20.28252492,0.4670272149945888,9.87e-07,0.020079655511502394,0.02539537713,2273.3,4867.596420534806,8716977784382.085,45539775.49357944,19924086209.49226,911066.5258185292,False,False
RubAlKhali,physics_colI,,19.32286552,0.4449300126643487,1.13e-06,0.01753860176093174,0.05261557178,2409.32123,5415.056663793933,6218950440044.364,21407910.436773065,11538402577.098799,384086.6140962633,True,False
RubAlKhali,physics_colI,,19.47172764,0.4483577250224504,1.11e-06,0.01785461260347105,0.04717913625,1513.785733,3376.2900659829174,685780402036.3695,14964029.489882436,3203441611.7132,436062.7056065207,False,False
RubAlKhali,fft,high,19.45959696,0.44807840291049755,1.11e-06,0.01785461260347105,0.04303527981,1802.0,4021.617619361013,1782548853528.0273,19646262.432839528,5917805554.068912,478051.07558689953,False,False
RubAlKhali,fft,high,19.09121388,0.43959598148702483,1.17e-06,0.01693899144431869,0.03254257908,1909.8,4344.443717478272,3273908392370.762,26682798.97391333,9346498782.572906,599769.088462421,False,False
RubAlKhali,fft,high,19.07392088,0.43919779133758546,1.17e-06,0.01693899144431869,0.02798053528,2553.4,5813.7815133896065,16038604452099.527,41802199.6901423,25893028908.52806,697557.526891882,True,False
RubAlKhali,physics_colI,,19.27606761,0.4438524398443436,1.14e-06,0.017384754377063914,0.0230763382,397.9259817,896.5276429246402,1962264428.182529,7171750.29337792,118629130.01663254,868060.8363661509,False,False
RubAlKhali,physics_colI,,19.53125688,0.4497284505745009,1.1e-06,0.018016927263502607,0.01919860097,563.8648481,1253.7895865376024,12797508272.663015,12992756.154953057,407768199.3212627,1081333.4611387283,False,False
RubAlKhali,physics_colI,,19.9982274,0.4604809551221534,1.03e-06,0.01924137863092511,0.02550942822,633.3336976,1375.3743570827883,16242461000.936522,11553293.20105929,433190390.3026827,869128.4384295845,False,False
RubAlKhali,physics_colI,,20.06107552,0.4619281014989983,1.02e-06,0.019430019597894966,0.03539385645,532.0423875,1151.786145448771,4924478886.066766,6922460.729576926,184633452.28432444,632548.5325941829,False,False
RubAlKhali,physics_colI,,19.09213945,0.43961729374381175,1.17e-06,0.01693899144431869,0.05561891727,2553.427285,5808.2958094183105,8031126572177.826,21009451.69996542,12989594520.78774,350924.3607939773,True,False
RubAlKhali,physics_colI,,19.24020513,0.443026667203942,1.14e-06,0.017384754377063914,0.04934610706,1347.742218,3042.1243635421683,381672331399.5664,12505134.796909248,2184688525.2598815,405942.1630525713,False,False
RubAlKhali,fft,high,19.23520957,0.44291163899698355,1.14e-06,0.017384754377063914,0.04451794404,2145.0,4842.952433712424,4198725230599.8037,22375214.120861273,9692645462.892637,449968.34130887594,False,False
RubAlKhali,fft,high,19.31808682,0.444819977894955,1.13e-06,0.01753860176093174,0.029995437960000003,1347.7,3029.7649992650777,620852052202.5907,20667020.047152378,3582061111.872135,673733.6804572898,False,False
RubAlKhali,fft,high,19.35418289,0.4456511291993829,1.12e-06,0.017695196419511484,0.03820711679,1428.4,3205.1977576409067,649262504428.5504,17353673.141628042,3356648519.7243834,533653.8179947777,False,False
RubAlKhali,fft,high,19.006126,0.43763674042690365,1.18e-06,0.016795440669366835,0.046418795619999995,1802.0,4117.570198156111,1746454547056.1243,17554034.671870463,5536905604.384911,416913.5729028605,False,False
RubAlKhali,fft,high,19.01788571,0.4379075205507841,1.18e-06,0.016795440669366835,0.04303527981,1909.8,4361.194796558696,2501767948715.8784,20085252.607015453,7088627597.362786,449692.11347581225,False,False
RubAlKhali,fft,high,19.2225895,0.4426210481475512,1.15e-06,0.01723358259987206,0.04455596107,2409.3,5443.256731877877,7403558214648.967,24972723.609389532,13597316390.393145,445674.9796474703,True,False
RubAlKhali,physics_colI,,18.06742214,0.4160220622164913,1.36e-06,0.014572514698421225,0.06702402676000001,1068.296199,2567.883523552353,102045414670.52356,6469189.8467240445,812496867.988607,250525.81562054882,False,False
RubAlKhali,physics_colI,,18.25924329,0.4204389530037532,1.32e-06,0.015014106052918837,0.05885036496,421.7266867,1003.0628315645988,1156643280.5869098,2757750.778028372,56477729.30049365,293967.1607534049,False,False
RubAlKhali,fft,high,18.4247891,0.4242508254852748,1.29e-06,0.015363271309963466,0.05265358881,1802.0,4247.487315879236,1641743107602.3955,14614748.864129853,4898332697.666127,336205.04157840495,False,False
RubAlKhali,fft,high,18.71322217,0.43089231089824775,1.23e-06,0.016112699178742165,0.05075273723,2553.4,5925.842572305654,9242061760214.63,22352519.82997186,14373008340.810986,365811.4780410201,True,False
RubAlKhali,fft,high,18.83336343,0.4336586941905178,1.21e-06,0.016379024785002368,0.050600669099999995,1428.4,3293.8345734456,519177160916.3683,12475987.918871239,2545043808.5318847,372975.4783009281,False,False
RubAlKhali,fft,high,19.06732115,0.43904582537014436,1.17e-06,0.01693899144431869,0.05170316302,1513.8,3447.9316566186853,658513113308.4464,13238592.266826946,2952589813.9513617,377501.7204165598,False,False
RubAlKhali,fft,high,18.52610945,0.42658383683713647,1.27e-06,0.015605212590435328,0.06462895377,2024.0,4744.671094448274,2346267041940.5635,13547610.26326015,5637935034.899126,278221.74042302056,False,False
RubAlKhali,physics_colI,,17.79053962,0.4096465407907159,1.42e-06,0.013956774640741455,0.0743993309,1700.286015,4150.617290013095,941914363877.0664,9176186.036735864,2939928814.37794,216154.62642708386,False,False
RubAlKhali,physics_colI,,18.04594153,0.41552744778834416,1.37e-06,0.014466145977994792,0.06595954988,375.4685011,903.5949444457666,593830845.5625359,2106611.9403575156,35369070.525172666,252710.71648383382,False,False
RubAlKhali,fft,high,18.30866683,0.42157698381265973,1.31e-06,0.015128717549506005,0.05139902676,2145.0,5088.0386794389005,4037908640958.447,17738136.38234785,8463153914.043025,339153.043050696,True,False
RubAlKhali,fft,high,18.47172836,0.4253316530428976,1.28e-06,0.015483296867072551,0.05155109489,1604.3,3771.8801046725657,940401414196.063,13314531.826787112,3538503152.3610506,346078.0429383698,False,False
RubAlKhali,fft,high,18.64422122,0.4293034889129383,1.25e-06,0.015854895991882292,0.05364203163,2024.0,4714.613443103097,2783364254586.3003,16476025.119211301,6771911057.779681,340570.22682535683,False,False
RubAlKhali,fft,high,18.00025756,0.41447552464942783,1.37e-06,0.014466145977994792,0.05322384428,2145.0,5175.215115088608,4054828303308.9995,16666611.106970394,8220720554.5978565,313180.78080634977,True,False
RubAlKhali,fft,high,18.15098377,0.4179461597089502,1.34e-06,0.014790014917800645,0.053718065690000004,2145.0,5132.240003099292,3941842245733.4814,16739726.82694336,8123137471.967554,317246.4311138986,True,False
RubAlKhali,fft,high,17.26171957,0.3974698834879919,1.54e-06,0.012869233759644718,0.07603406326,1513.8,3808.5904439241217,555896934007.9937,7578394.353796098,2052512164.6359959,195026.21349480748,False,False
RubAlKhali,fft,high,17.49927099,0.40293976352207045,1.49e-06,0.013301087241511992,0.07010340633,2145.0,5323.3763311188095,3253726966881.302,11974858.452849828,6242028506.232888,218623.33762586946,True,False
RubAlKhali,fft,high,17.86818759,0.411434469824311,1.4e-06,0.01415615713560919,0.060599148420000006,1428.4,3471.7557831504723,485773198405.49243,9506904.44363507,2148999622.7361226,269170.432669996,False,False
RubAlKhali,fft,high,17.97530841,0.41390104331207256,1.38e-06,0.014361318833226716,0.05839416058,1802.0,4353.697650965645,1563208845206.5647,12634813.128120672,4444193024.54453,283382.74532092677,False,False
RubAlKhali,fft,high,18.11234634,0.4170564908241037,1.35e-06,0.014680459251742863,0.05387013382,2024.0,4853.059584327715,2960360393679.8687,15647746.705613185,6806097971.4982,314007.54727555526,False,False
RubAlKhali,fft,high,17.169878,0.3953551313638352,1.57e-06,0.012623324834301187,0.08128041362999999,1199.9,3034.992857840924,166315152239.30054,5499243.1077518985,956351114.7411714,178951.9157515544,False,False
Taklamakan,fft,low,11.55343545,0.2660304278247254,1.75e-06,0.011324925708487352,0.03991788321,166.5,625.8682563548663,125381938.49119662,1771161.686415466,14902069.84361931,326901.0816797709,False,False
Taklamakan,physics_colI,,11.45190436,0.263692563954961,1.79e-06,0.011071854742934562,0.049802311440000004,633.3336976,2401.7882343780243,75010276341.34322,6167759.289592849,680180364.8439481,256164.7564959354,False,False
Taklamakan,fft,high,11.47015286,0.2641127555320178,1.79e-06,0.011071854742934562,0.058774330900000005,1132.2,4286.805450646802,1109261172274.03,9525243.55841212,3250535776.7297196,217060.69278216723,False,False
Taklamakan,fft,high,12.17126233,0.2802565642773262,1.51e-06,0.01312491390056481,0.06447688564,1347.7,4808.807970208297,2113536386686.9692,11579280.507171474,4947042619.945987,234552.95576883035,False,False
Taklamakan,fft,high,12.41173501,0.2857937095028667,1.42e-06,0.013956774640741455,0.06291818735,1199.9,4198.482892038477,1178645509384.8684,10979176.225879757,3597298535.759617,255597.94797735056,False,False
Taklamakan,fft,high,12.39328845,0.28536895737871004,1.43e-06,0.013859174818078926,0.05394616788000001,1008.0,3532.2692743425982,581799184631.532,10643525.940097665,2488452272.7095613,296022.87516426784,False,False
Taklamakan,physics_colI,,12.05401743,0.2775568728269129,1.55e-06,0.012786206445066364,0.041248479319999996,502.0158696,1808.6955098138098,25795304082.101933,6374089.037242425,405489290.8105721,357175.9997281947,False,False
Taklamakan,physics_colI,,12.20986415,0.28114541320315917,1.49e-06,0.013301087241511992,0.043605535279999996,397.9259817,1415.3742619035856,7566845333.139684,4819855.003985406,190974075.05553448,351474.65963653935,False,False
Taklamakan,physics_colI,,12.26343263,0.28237888576757464,1.47e-06,0.013482054414865895,0.04592457421,563.8648481,1996.837853394307,39815011360.48494,6705318.843723441,516693667.4070261,338266.8477448814,False,False
Taklamakan,fft,high,11.7175876,0.26981020976766673,1.68e-06,0.011796797613007658,0.053908150849999996,1909.8,7078.308866237962,15314909973956.62,18460547.3521557,16814327841.701784,252149.54730796994,True,False
Taklamakan,fft,high,11.62493596,0.26767680489995166,1.72e-06,0.011522453482472595,0.05193126521,1008.0,3765.7353253927085,689142105910.9045,9819446.261922767,2601344628.422081,255661.0446067488,False,False
Taklamakan,fft,high,11.7986441,0.27167662391489555,1.65e-06,0.01201128484233507,0.049992396589999995,1132.2,4167.454614551854,1230719317075.169,11801513.969916634,3811082682.5862575,276843.29420691804,False,False
Taklamakan,physics_colI,,12.13589872,0.2794422786617237,1.52e-06,0.013038565782797938,0.05196928224,446.9509568,1599.439279340591,11379620493.463663,4523426.508934834,226880755.0272866,289089.02395916794,False,False
Taklamakan,physics_colI,,12.19487756,0.28080033065463167,1.5e-06,0.013212413326568577,0.05942062044,315.4184887,1123.2838934507763,1762570819.6972554,2727158.2057588045,69331158.03279498,256208.46130972716,False,False
Taklamakan,fft,high,12.37590995,0.28496879849869905,1.44e-06,0.013762930548508934,0.06527524331000001,711.4,2496.4136556278027,86088406044.02037,6091043.4624485215,724132738.4030113,242946.65176346665,False,False
Taklamakan,fft,high,13.02548342,0.29992593474406504,1.24e-06,0.01598275805633296,0.08443582725000001,1428.4,4762.5091215232615,1873716189304.5117,10661381.369958784,4469496937.379115,218108.9372578624,False,False
Taklamakan,fft,high,12.97839236,0.2988416118261991,1.26e-06,0.015729063484010212,0.08914993917,1700.3,5689.636023609937,4201914933444.217,11917689.573094385,7076518762.028243,203296.6925846418,True,False
