region,wavelength_source,fft_confidence,incip_real,l0_m,Qr_m2s,t0_years,intermittency_frac,modern_used,W_modern_l0,age_power_years,age_linear_years,age_geomean_years,age_floor_years,flagged_W_gt_5000,linear_unphysical
Chad,physics_colI,,14.32543546,0.3298587455386953,1.27e-06,0.015605212590435328,0.140625,532.0423875,1612.9400681225436,5246503416.398413,2018882.172179074,102917793.47441997,127866.16888610373,False,False
Chad,physics_colI,,14.28053193,0.3288247928803334,1.28e-06,0.015483296867072551,0.15157390510000002,375.4685011,1141.8497304022976,877972461.5968858,1275825.337003439,33468485.35109687,117702.99128396208,False,False
Chad,physics_colI,,13.91847104,0.32048794676368325,1.38e-06,0.014361318833226716,0.1756006691,1347.742218,4205.282075689975,438037335555.9302,4054625.25216661,1332695479.8966093,94235.95946805787,False,False
Chad,physics_colI,,13.63844416,0.3140400230260886,1.46e-06,0.01357439725332388,0.1922141119,2273.34799,7239.039050163183,5521681881502.92,6095004.738221684,5801265140.528669,81373.64769790786,True,False
Chad,physics_colI,,13.44375829,0.30955716894241175,1.52e-06,0.013038565782797938,0.2017563869,502.0158696,1621.7226411364168,3138381665.36575,1182597.9999268483,60921620.79646788,74464.80039348941,False,False
Chad,physics_colI,,13.57793415,0.3126467141771627,1.48e-06,0.013390959452603287,0.197156326,2409.32123,7706.20998317848,7230926266364.993,6246064.404769781,6720478492.329042,78261.73607543924,True,False
Chad,physics_colI,,13.46978988,0.31015657463906604,1.51e-06,0.01312491390056481,0.2046456813,2023.989919,6525.703739652619,3005059296484.8564,4981321.74945829,3869000805.374928,73899.64943096432,True,False
Chad,physics_colI,,13.28050705,0.3057981314329135,1.57e-06,0.012623324834301187,0.2185218978,421.7266867,1379.1015815690787,1260655483.4371824,887414.8374604502,33447337.426587973,66562.1426438447,False,False
Chad,physics_colI,,13.31798712,0.3066611508439061,1.56e-06,0.012704243583239013,0.21802767639999998,446.9509568,1457.4749868707788,1670470401.3608518,950415.2259406273,39845206.78747325,67140.67216133891,False,False
Chad,physics_colI,,13.34001156,0.3071682875497939,1.55e-06,0.012786206445066364,0.22650547450000003,315.4184887,1026.8588961966611,287324005.71298224,626456.2110506338,13416255.362911273,65044.63907952372,False,False
Chad,physics_colI,,13.32537644,0.306831297980612,1.56e-06,0.012704243583239013,0.2404577251,446.9509568,1456.666773375387,1510506693.4520183,861242.9334418741,36068174.55392221,60877.74779197928,False,False
